stock_no,name,currency,volume,close
5573,CDB N2201C,HKD,0,0.0
5574,CSCEC FN N2011,USD,0,0.0
5575,SC RLY B2206,USD,0,0.0
5576,HUARONG F N2011,USD,0,0.0
5577,HUARONG F N2511,USD,0,0.0
5578,CNLP B2406,HKD,0,0.0
5579,CDB N2401B,HKD,0,0.0
5580,SKYFAME B2409B,HKD,0,0.0
5581,CRCC CA GPS,USD,0,0.0
5582,NWD (MTN) N2211,USD,0,0.0
5583,BEA UCS,USD,0,0.0
5584,ZZ TRAN B2206,USD,0,0.0
5585,LS INTL B2206,USD,0,0.0
5586,GZ METRO N2012,USD,0,0.0
5587,GRAM INTL B2011,USD,0,0.0
5588,CDB N2901,HKD,0,0.0
5589,JOHNSON E N2407,USD,0,0.0
5591,BABA N2111B,USD,0,0.0
5592,BABA N2411B,USD,0,0.0
5593,BABA N3411B,USD,0,0.0
5594,CEL DYNAS N2906,USD,0,0.0
5595,CQ CASIN B2204,USD,0,0.0
5596,ZY SINCER B2406,USD,0,0.0
5597,UNIGROUP B2012,USD,0,0.0
5598,TOP LUX B4012,USD,0,0.0
5599,WANDA OVR B2207,USD,0,0.0
5600,CHINA OVS B2301,USD,0,0.0
5601,SDIS XINH B2101,USD,0,0.0
5602,SKYFAME B3211,HKD,0,0.0
5603,JINGRUI N2207,USD,0,0.0
5604,SP MTN FN N2601,USD,0,0.0
5606,XINGSHENG B2207,USD,0,0.0
5607,KWG GROUP N2403,USD,0,0.0
5608,DL DETA N2207,USD,0,0.0
5609,AGRBK N2207,USD,0,0.0
5610,CRCC B2101,USD,0,0.0
5611,CITIC LTD N3602,USD,0,0.0
5612,CITIC LTD N4102,USD,0,0.0
5613,CRRC CORP B2102,USD,0,0.0
5614,OVPH LTD GPCS,USD,0,0.0
5615,BEDU N2207,USD,0,0.0
5616,BOCL N2103,USD,0,0.0
5617,CGWIH IV B2407,USD,0,0.0
5618,AIA GROUP N4603,USD,0,0.0
5619,CARNIVAL B2103,USD,0,0.0
5620,CGWIH IV UGPS,USD,0,0.0
5621,AZORB III N2103,USD,0,0.0
5622,HONGHUA N2208,USD,0,0.0
5623,SINOOCEAN N2908,USD,0,0.0
5624,DEXIN CH N2108,USD,0,0.0
5625,MEILUN N2204,USD,0,0.0
5626,SKYFAME B2509,HKD,0,0.0
5627,SINOPEC N2408,USD,0,0.0
5628,SSLIFE N2104,USD,0,0.0
5629,SSLIFE N2604,USD,0,0.0
5630,CITIC LTD N3604,USD,0,0.0
5631,CITIC LTD N4604,USD,0,0.0
5632,SINOPEC N2908,USD,0,0.0
5633,MYS SGB C2604,USD,0,0.0
5634,MYS SGB C4604,USD,0,0.0
5635,SINOPEC N4908,USD,0,0.0
5636,SINOPEC N2105,USD,0,0.0
5637,SINOPEC N2605,USD,0,0.0
5638,SINOPEC N4605,USD,0,0.0
5639,CERCGH B2104,USD,0,
5640,HKE FIN N2605,USD,0,0.0
5641,PROVENHNR B2605,USD,0,0.0
5642,CD ECI B2208,USD,0,0.0
5643,DX VOYAGE B2408,USD,0,0.0
5644,RAILTRNST B2105,USD,0,0.0
5645,DFZQ B2208A,USD,0,0.0
5646,DFZQ B2208B,EUR,0,0.0
5647,ICBCIL FN N2105,USD,0,0.0
5648,ICBCIL FN N2605,USD,0,0.0
5649,STATEGRID N2105,USD,0,0.0
5650,STATEGRID N2605,USD,0,0.0
5651,STATEGRID N2205,EUR,0,0.0
5652,STATEGRID N2505,EUR,0,0.0
5654,SHK&amp;CO N2105,USD,0,0.0
5656,CCBL1CORP N2105,USD,0,0.0
5657,HANHUI B2208,USD,0,0.0
5658,QDJM UDI B2208,USD,0,0.0
5659,CDB N2106A,USD,0,0.0
5660,CDB N2606,USD,0,0.0
5661,CDB N2106B,EUR,0,0.0
5662,361 INT N2106,USD,0,0.0
5664,HUARONG F N2106,USD,0,0.0
5665,HUARONG F N2606,USD,0,0.0
5667,MTRC(CI) N4606,USD,0,0.0
5669,CSCEC II N2106,USD,0,0.0
5670,MTR CORP N4606,USD,0,0.0
5671,CITIC LTD N2112,USD,0,0.0
5672,CITIC LTD N2606,USD,0,0.0
5674,MTRC(CI) N4606B,USD,0,0.0
5677,ABCL GLRY N2106,USD,0,0.0
5684,SZEW B2107,USD,0,0.0
5685,LINK FIN N2607,USD,0,0.0
5686,ICBC ASIA NCSCS,USD,0,0.0
5688,MINMET FN B2107,USD,0,0.0
5689,MINMET FN B2607,USD,0,0.0
5692,C RAILWAY N2607,USD,0,0.0
5693,MTR CORP N4607,USD,0,0.0
5694,CDBI TRS N2108,USD,0,0.0
5696,SS100 B2108,USD,0,0.0
5699,CQ NANAN B2608,USD,0,0.0
5700,FJZHNLNG N2208,USD,0,0.0
5701,CR LAND N2402,USD,0,0.0
5704,NUOXI CAP B2201,USD,0,0.0
5705,YANKUANG B2201,USD,0,0.0
5706,CELESTIAL GSPCS,USD,0,0.0
5707,TIBET FIN B2208,USD,0,0.0
5708,AIA GROUP N4403,USD,0,0.0
5709,TSR GEN N2110,USD,0,0.0
5711,SE GLOBAL N2110,USD,0,0.0
5712,SINOOCEAN N2204,USD,0,0.0
5713,CISI FIN B2008,USD,0,0.0
5714,CD ETDZ B2209,USD,0,0.0
5715,IFC DEV N2003,HKD,0,0.0
5716,TJLG INV N2208,USD,0,0.0
5717,JINGRUI N2007,USD,0,0.0
5718,JOHNSON E B2104,USD,0,0.0
5719,YUZHOU N2302,USD,0,0.0
5720,HYSAN MTN N2909,USD,0,0.0
5721,SINOPEC N2404,USD,0,0.0
5722,CMOC CAP B2202,USD,0,0.0
5723,SUZHOU CT B2209,USD,0,0.0
5724,HKMC FRN N2201,HKD,0,0.0
5725,SANDS N2308B,USD,0,0.0
5726,HLP FIN N2104,USD,0,0.0
5727,SANDS N2508B,USD,0,0.0
5728,BOCOM LM N2409A,USD,0,0.0
5729,BOCOM LM N2409B,USD,0,0.0
5730,ZZ JLJ GP B2209,USD,0,0.0
5731,AZURE NVA N2111,USD,0,0.0
5732,LOGAN PPT N2406,USD,0,0.0
5733,SANDS N2808B,USD,0,0.0
5734,SHA PG B2409,USD,0,0.0
5736,CHAMP SIN SPCSA,USD,0,0.0
5737,CHAMP SIN SPCSB,USD,0,0.0
5738,CNOOC F14 N2404,USD,0,0.0
5739,CNOOC F14 N4404,USD,0,0.0
5741,SHA PG B2909,USD,0,0.0
5742,STATEGRID N2405,USD,0,0.0
5743,STATEGRID N4405,USD,0,0.0
5744,CHANG DEV B2209,USD,0,0.0
5745,CHALCO CH SGPS,USD,0,0.0
5746,CHINA OVS N2405,USD,0,0.0
5747,WHARFREIC N2409,USD,0,0.0
5748,CINDA FIN N2405,USD,0,0.0
5749,TOWNGAS PSGSB,USD,0,0.0
5750,ICBCMACAU N2909,USD,0,0.0
5751,CEDSI B2202,USD,0,0.0
5752,TENCENT N2001,HKD,0,0.0
5753,HTISEC B2110,HKD,0,0.0
5755,CH AGRI-P N2409,HKD,0,0.0
5756,IFC DEV N2006A,HKD,0,0.0
5757,IFC DEV N2006B,HKD,0,0.0
5758,HKMC FRN N2402,HKD,0,0.0
5760,CHINA OVS N3406,USD,0,0.0
5761,AIR AUTH N2902,USD,0,0.0
5762,ZHENROPPT N2108,USD,0,0.0
5763,GHKF N2406,USD,0,0.0
5764,TIMES CHN N2202,USD,0,0.0
5765,CIFI HLDG N2302,USD,0,0.0
5766,20191WST N5008,AUD,0,0.0
5769,GRNL GLB B2407,USD,0,0.0
5770,JX RAIL B2202,USD,0,0.0
5772,HKSTP N2407,HKD,0,0.0
5773,CINDA FIN N2202,USD,0,0.0
5775,CINDA FIN N2402,USD,0,0.0
5776,CITIC PAC N2401,USD,0,0.0
5780,EXIMCHINA N2407,USD,0,0.0
5781,FEC FIN PERP,USD,0,0.0
5782,SINOOCEAN N2407,USD,0,0.0
5783,CINDA FIN N2902,USD,0,0.0
5785,GLP HOLD N2402,USD,0,0.0
5786,CR LAND N2902,USD,0,0.0
5787,CR LAND N2408,USD,0,0.0
5793,FWDGP LTD CS,USD,0,0.0
5794,LINK FIN N2409,USD,0,0.0
5796,CHARM LGT N2409,USD,0,0.0
5798,YUZHOU N2402,USD,0,0.0
5802,CCB B2902,USD,0,0.0
5803,FWD LTD N2409,USD,0,0.0
5807,SHKP(CM)L N2902,USD,0,0.0
5809,BOCOM B2610,EUR,0,0.0
5810,HKMC FRN N2402B,HKD,0,0.0
5811,KWG GROUP N2309,USD,0,0.0
5813,HLAND MTN N2903,USD,0,0.0
5814,ENN CE N2102,USD,0,0.0
5818,E-HOUSE N2102,USD,0,0.0
5819,CR LAND N2910,HKD,0,0.0
5821,SKYFAME B2409,HKD,0,0.0
5823,KING PWR N2411,USD,0,0.0
5826,NEXTEER N2111,USD,0,0.0
5828,BOCL N2411,USD,0,0.0
5830,YUZHOU N2310,USD,0,0.0
5831,CNCB INTL N2902,USD,0,0.0
5832,EASTCRT N2001,USD,0,0.0
5834,GUORUI PT N2202,USD,0,0.0
5835,WANDA PGC B2002,USD,0,0.0
5837,REDSUNPPT N2103,USD,0,0.0
5840,ICBCIL FN N2203,USD,0,0.0
5841,ICBCIL FN N2403,USD,0,0.0
5843,BABA N2111,USD,0,0.0
5844,BABA N2411,USD,0,0.0
5845,BABA N3411,USD,0,0.0
5846,LEAD AFFL N2911,HKD,0,0.0
5850,CDBL FND1 N2412,USD,0,0.0
5851,ZHAOJIN N2203,USD,0,0.0
5852,VKEREHK N2406,USD,0,0.0
5853,GTJA HOLD B2203,USD,0,0.0
5855,SKYFAME B3111,HKD,0,0.0
5856,NWD FIN GSPCSA,USD,0,0.0
5857,TUSPARK B2103,USD,0,0.0
5858,HUARONG F N2001,USD,0,0.0
5859,HUARONG F N2501,USD,0,0.0
5860,SE GLOBAL N2001,USD,0,0.0
5861,AMTD GRP N2203,USD,0,0.0
5862,SHENHUA B2001,USD,0,0.0
5863,SHENHUA B2501,USD,0,0.0
5865,CDB HK N2111,USD,0,0.0
5866,BS FIN B2001,USD,0,0.0
5867,HAITNG FN B2007,USD,0,0.0
5869,SINOOCEAN N2702,USD,0,0.0
5870,CAR INC N2002,USD,0,0.0
5871,CCB ASIA N2002,EUR,0,0.0
5872,TENCENT N2002,USD,0,0.0
5873,TENCENT N2502,USD,0,0.0
5874,HKINTQD B2002,USD,0,0.0
5875,HKINTQD B2502,USD,0,0.0
5876,AMTD GRP N2209,USD,0,0.0
5877,CDBL FND2 N2203,USD,0,0.0
5878,ZHENROPPT N2203,USD,0,0.0
5879,AIA GROUP N2503,USD,0,0.0
5880,CGXCIG B2209,USD,0,0.0
5881,MTRC(CI) N2611,USD,0,0.0
5882,PETRONAS C2003,USD,0,0.0
5883,GTJA SEC B2203,EUR,0,0.0
5884,ICBCIL FN N2003,USD,0,0.0
5885,PETRONAS N2203,USD,0,0.0
5886,PETRONAS N2503,USD,0,0.0
5887,PETRONAS N4503,USD,0,0.0
5888,GRNL GLB N2203,USD,0,0.0
5889,XINHU BVI N2203,USD,0,0.0
5890,STANCHART PSCCS,USD,0,0.0
5891,CITIC LTD N3504,USD,0,0.0
5892,HAITNG FH B2004,USD,0,0.0
5893,CCCI TSR UGPS,USD,0,0.0
5894,MYS SSB C2504,USD,0,0.0
5895,MYS SSB C4504,USD,0,0.0
5896,CINDA FIN N2004,USD,0,0.0
5897,CINDA FIN N2504,USD,0,0.0
5898,CQ ENERGY N2203,USD,0,0.0
5899,SINOPEC N2204,EUR,0,0.0
5900,CSP FIN N2301,USD,0,0.0
5901,JOY TREA B2403,USD,0,0.0
5902,BEA N2611,USD,0,0.0
5903,JOY TREA B2903,USD,0,0.0
5904,C RAILWAY N2302,USD,0,0.0
5905,HKMC FRN N2403,USD,0,0.0
5906,SUN EXP N2203,USD,0,0.0
5907,XJ FN INV B2203,USD,0,0.0
5908,CITIC TEL B2503,USD,0,0.0
5909,AZURE ORB N2303,USD,0,0.0
5910,JOYOUS GL N2003,USD,0,0.0
5911,SP MTN FN N2003,USD,0,0.0
5912,BOCOM N2203,USD,0,0.0
5913,AIA GROUP N2303,USD,0,0.0
5914,BOCOM N2403,HKD,0,0.0
5915,HKMC FRN N2103,HKD,0,0.0
5916,POLY RE B2403,USD,0,0.0
5917,SMARTONE N2304,USD,0,0.0
5918,CITIC PAC N2004,USD,0,0.0
5919,ZT B2003,USD,0,0.0
5920,CHALCO HKI SPSC,USD,0,0.0
5922,HUAYUAN N2109,USD,0,0.0
5923,CNPC GEN N2304,USD,0,0.0
5924,FPC TREAS B2304,USD,0,0.0
5925,CIFI HLDG N2403,USD,0,0.0
5926,CHINA EDU B2403,HKD,0,0.0
5927,BRT GAL B2111,USD,0,0.0
5928,ZHENROPPT N2301,USD,0,0.0
5929,SINO CAP N2304,USD,0,0.0
5930,SINO CAP N4304,USD,0,0.0
5931,VERTEX B2404,USD,0,0.0
5932,MEI NIAN N2104,USD,0,0.0
5933,MMET LAND B2304,USD,0,0.0
5935,SX XXQH B2206,USD,0,0.0
5936,LINK 2019 B2404,HKD,0,0.0
5937,CN BRIGHT B2204,USD,0,0.0
5938,HKMC N2010,HKD,0,0.0
5940,PBG INV N2104,USD,0,0.0
5941,CNOOC F13 N2305,USD,0,0.0
5942,CNOOC F13 N4305,USD,0,0.0
5943,JINGRUI N2110,USD,0,0.0
5944,AIA GROUP N2904,USD,0,0.0
5945,CRCC YX N2305,USD,0,0.0
5946,HB CONST B2204,USD,0,0.0
5947,CAIYUN II B2204,USD,0,0.0
5948,CHINA SCE N2404,USD,0,0.0
5950,GE RETAIL N2305,USD,0,0.0
5951,JZBD B2206,USD,0,0.0
5952,XJ TRANS B2204,USD,0,0.0
5953,JISCO B2204,USD,0,0.0
5954,STATEGRID N2305,USD,0,0.0
5955,STATEGRID N4305,USD,0,0.0
5957,TENCENT N2404,USD,0,0.0
5958,MTR CORP N4306,USD,0,0.0
5959,CDUCI B2209,USD,0,0.0
5960,TENCENT N2404B,USD,0,0.0
5961,TENCENT N2604,USD,0,0.0
5962,TENCENT N2904,USD,0,0.0
5963,TENCENT N4904,USD,0,0.0
5964,REDSUNPPT N2204,USD,0,0.0
5965,BOCL N2204C,USD,0,0.0
5966,AVIC IFI B2309,USD,0,0.0
5967,BOCL N2204D,EUR,0,0.0
5968,BOCL N2210,AUD,0,0.0
5969,BOCL N2104D,HKD,60000,0.0
5970,CMB ILM N2407,USD,0,0.0
5971,CMB ILM N2907,USD,0,0.0
5972,CNOOC CF1 N2310,USD,0,0.0
5973,CNOOC CF1 N2010,EUR,0,0.0
5974,BOCL N2404,USD,0,0.0
5975,SP MTN N2310,USD,0,0.0
5976,HF19 I B2407,USD,0,0.0
5977,CGNPC INT N2407,USD,0,0.0
5978,YUZHOU N2006,USD,0,0.0
5979,SINOPEC N2310,USD,0,0.0
5980,SINOPEC N4310,USD,0,0.0
5981,SINOPEC N2010,EUR,0,0.0
5982,BOCL N2904,USD,0,0.0
5983,SWSI B2104,USD,0,0.0
5984,CHINA TP N2310,USD,0,0.0
5985,XF BVI B2206,USD,0,0.0
5986,STANC PSCCSD,SGD,0,0.0
5987,REDSUNPPT N2210,USD,0,0.0
5988,CHINA OVS N2310,USD,0,0.0
5989,CHINA OVS N4310,USD,0,0.0
5990,XIHUI I B2204,USD,0,0.0
5991,HKMC N2104,HKD,0,0.0
5992,SHUIFA B2209,USD,0,0.0
5993,LUYE PHA B2407,USD,0,0.0
5994,PROSP RAY N2311,USD,0,0.0
5995,CGWIH III N2110,USD,0,0.0
5996,NUOXI CAP B2210,USD,0,0.0
5997,NEW MOMEN B2107,USD,0,0.0
5998,YUYAO EDZ B2204,USD,0,0.0
5999,GSHA TOUR B2207,USD,0,0.0
6000,IFC DEV N2904,USD,0,0.0
6001,TF AQUA B2201,USD,0,0.0
6002,GUOHUI B2207,USD,0,0.0
6003,INT AIM B2004,HKD,0,0.0
6004,PDSTA CM B2007,USD,0,0.0
6005,TY SOIG B2207,USD,0,0.0
6006,HUAIAN TH B2209,USD,0,0.0
6007,HKMC N2004,HKD,0,0.0
6008,ICBC(HK) N2409,USD,0,0.0
6009,HUAIAN WC N2204,USD,0,0.0
6010,ICBC(HK) N2209B,USD,0,0.0
6011,CTNA INV B2405,USD,0,0.0
6012,ICBC(HK) N2109,HKD,0,0.0
6013,ICBC(HK) N2209A,USD,0,0.0
6014,CICCMTN N2205,USD,0,0.0
6015,WXAT B2409,USD,0,0.0
6016,CICCMTN N2205B,USD,0,0.0
6017,CAR INC N2205,USD,0,0.0
6018,ZHAOBING B2209,USD,0,0.0
6019,SUNNY OPT B2301,USD,0,0.0
6020,BEA UCS C,USD,0,0.0
6021,PTEROSAUR B2409,EUR,0,0.0
6022,WH METRO N2409,USD,0,0.0
6023,WANDA PPT B2401,USD,0,0.0
6024,DAFA PPT N2107,USD,0,0.0
6025,MTRC(CI) N2902,AUD,0,0.0
6026,MGM CHINA N2405,USD,0,0.0
6027,JOY TREA B2409,USD,0,0.0
6028,MGM CHINA N2605,USD,0,0.0
6029,NWD (MTN) N2102,USD,0,0.0
6030,CITIC SEC,HKD,31501375,18.3
6033,TELECOM DIGIT,HKD,74000,2.63
6036,APEX ACE HLDG,HKD,1040000,0.189
6038,G &amp; M HLDGS,HKD,30000,0.189
6049,POLY PPT DEV,HKD,1769600,46.55
6055,CTIHK,HKD,1431000,19.22
6058,CISI FIN,HKD,516000,0.36
6060,ZA ONLINE,HKD,3925750,29.25
6066,CSC,HKD,31037000,6.94
6068,WISDOM EDU INTL,HKD,668000,3.31
6069,SHENGYE CAPITAL,HKD,1168000,7.08
6080,WING CHI HLDGS,HKD,738000,0.385
6083,WORLD-LINK LOG,HKD,180000,0.54
6088,FIT HON TENG,HKD,10497974,2.74
6090,CENTURION CORP,HKD,4000000,2.59
6093,HEVOL SERVICES,HKD,450000,1.32
6098,CG SERVICES,HKD,2957091,26.1
6099,CMSC,HKD,1403600,10.08
6100,TALENT LIEPIN,HKD,34600,15.34
6108,NEW RAY MEDIC,HKD,0,
6110,TOPSPORTS,HKD,9336826,9.1
6111,DAFA PPT,HKD,623000,5.41
6113,UTS MARKETING,HKD,30000,1.08
6116,LA CHAPELLE,HKD,1630000,1.43
6117,RIZHAO PORT JR,HKD,166000,0.94
6118,AUSTAR,HKD,939000,5.13
6119,TIAN YUAN GP,HKD,303000,0.42
6122,JIUTAI RCB,HKD,0,3.12
6123,YTO EXP INTL,HKD,368000,1.94
6128,EARTHASIA,HKD,3234000,3.86
6133,VITAL INNO,HKD,0,0.355
6136,KANGDA ENV,HKD,645000,0.78
6138,HARBIN BANK,HKD,464000,1.65
6139,JINMAO HOTEL-SS,HKD,0,4.0
6158,ZHENRO PPT,HKD,5694619,5.66
6160,BEIGENE,HKD,39200,99.0
6161,TARGET INS,HKD,218000,0.62
6162,TR INTERIORS,HKD,2048000,0.123
6163,GEMILANG INTL,HKD,36000,1.44
6166,CHINA VAST,HKD,1878000,2.91
6168,CHINA U-TON,HKD,1660000,0.175
6169,YUHUA EDU,HKD,13894000,5.36
6178,EB SECURITIES,HKD,2012800,6.55
6182,TWINTEK,HKD,0,0.315
6183,CH GREENFRESH,HKD,3069000,0.26
6185,CANSINOBIO-B,HKD,219200,59.85
6186,CHINA FEIHE,HKD,8560200,9.05
6188,BJ DIGITAL,HKD,500,2.22
6189,ADWAY,HKD,3661500,3.21
6190,BANKOFJIUJIANG,HKD,200,10.8
6193,TAILAM TECHCON,HKD,3094000,1.31
6196,BANKOFZHENGZHOU,HKD,890000,2.86
6198,QINGDAO PORT,HKD,775000,5.61
6199,BANK OF GUIZHOU,HKD,3128000,2.31
6288,FAST RETAIL-DRS,HKD,6900,46.35
6750,PRC B2211,USD,0,0.0
6751,PRC B2711,USD,0,0.0
6752,PRC B2310,USD,0,0.0
6753,PRC B2810,USD,0,0.0
6754,PRC B4810,USD,0,0.0
6755,PRC B2212B,USD,0,0.0
6756,PRC B2412,USD,0,0.0
6757,PRC B2912,USD,0,0.0
6758,PRC B3912,USD,0,0.0
6805,KIMOU ENVIRON,HKD,22000,0.71
6806,SWHY,HKD,5852800,2.4
6808,SUNART RETAIL,HKD,3600824,9.4
6811,TAI HING GROUP,HKD,2717000,1.59
6816,PROSPER CONS,HKD,0,0.83
6818,CEB BANK,HKD,4348500,3.7
6819,INTELLICENTRICS,HKD,35000,4.79
6820,FRIENDTIMES,HKD,1998000,1.03
6822,KING'S FLAIR,HKD,16000,1.17
6823,HKT-SS,HKD,3662544,11.0
6826,HAOHAI BIOTEC,HKD,26700,46.85
6828,BG BLUE SKY,HKD,18024000,0.208
6829,DRAGON RISE GP,HKD,490000,0.198
6830,HUAZHONG IN-V,HKD,7242000,1.07
6833,SINCO PHARMA,HKD,68000,0.33
6836,TIANYUN INT'L,HKD,2518000,1.01
6837,HAITONG SEC,HKD,19030000,9.43
6838,WINOX,HKD,0,2.6
6839,YUNNAN WATER,HKD,458000,1.75
6855,ASCENTAGE-B,HKD,57700,30.0
6858,HONMAGOLF,HKD,359000,5.43
6860,FINGERTANGO,HKD,544000,0.63
6862,HAIDILAO,HKD,5907026,32.35
6865,FLAT GLASS,HKD,11027456,5.35
6866,ZUOLI M-FIN,HKD,208000,0.465
6868,TENFU,HKD,111000,6.01
6869,YOFC,HKD,4433093,15.98
6877,CLSA PREMIUM,HKD,210000,0.325
6878,DIFFER GROUP,HKD,6156000,0.455
6880,TEMPUS HOLD,HKD,202000,0.78
6881,CGS,HKD,33884902,4.72
6882,EGL HOLDINGS,HKD,0,0.495
6885,JINMA ENERGY,HKD,24000,3.39
6886,HTSC,HKD,11676000,13.96
6888,FREETECH,HKD,224000,0.167
6889,DYNAM JAPAN,HKD,192600,10.34
6890,KANGLI INT HLDG,HKD,10000,1.03
6893,HINSANG GROUP,HKD,10000,0.76
6896,GOLDEN THROAT,HKD,125000,1.19
6898,CHINA ALUMCAN,HKD,52000,0.57
6899,OURGAME,HKD,602000,0.405
6908,HONGGUANG LIGHT,HKD,10000,0.74
6919,RENRUI HR,HKD,526700,31.9
6928,TOMO HOLDINGS,HKD,60000,0.74
6966,C WAN TONG YUAN,HKD,6710000,0.325
7200,FL2 CSOP HSI,HKD,8762200,10.4
7205,FL2SAMSUNGHSI,HKD,253000,8.66
7221,FL2CAMDXNHSI,HKD,0,11.22
7228,FL2SAMSUNGHSCEI,HKD,21200,7.37
7230,FL2 GX HSCEI,HKD,0,9.03
7231,FL2 GX HSI,HKD,0,10.86
7242,FL2EFUND YT HSI,HKD,7600,6.32
7261,FL2CAMDXNNDQ100,HKD,3500,40.6
7267,FL2CAMDXNHSCEI,HKD,14000,9.45
7288,FL2 CSOP HSCEI,HKD,365200,8.76
7300,FI CSOP HSI,HKD,4221700,5.14
7302,FI EFUND YT HSI,HKD,0,4.41
7312,FISAMSUNGHSI,HKD,8200,4.31
7321,FICAMDXNHSI,HKD,4000,5.66
7322,XI GX S&amp;P500,HKD,16200,9.48
7328,FISAMSUNGHSCEI,HKD,0,4.57
7331,FICAMDXNNDQ100,HKD,225300,7.68
7336,FI GX HSI,HKD,0,5.36
7341,FICAMDXNHSCEI,HKD,0,5.93
7362,FI GX HSCEI,HKD,0,5.62
7500,FI2 CSOP HSI,HKD,57790000,6.12
7522,FI2CAMDXNNDQ100,HKD,106100,9.26
7568,FI2CSOPNASDAQ,HKD,181600,6.26
7588,FI2 CSOP HSCEI,HKD,887600,5.1
9010,ISHARES AXJ-U,USD,0,6.93
9011,A ICBCCICCUSD-U,USD,0,1013.05
9072,NIKKOAM INET-U,USD,0,11.34
9074,ISHARESMSCITW-U,USD,800,16.14
9077,PREMIA UST-U,USD,0,502.1
9078,PREMIA UST A-U,USD,0,504.35
9081,VALUEGOLD ETF-U,USD,0,4.69
9085,VANGUARDAXJHY-U,USD,0,2.848
9086,BMO NASDAQ100-U,USD,0,2.27
9096,CSOP USD MM-U,USD,0,101.95
9101,VANGUARDDVEUR-U,USD,0,2.512
9115,ISHARESHSI-U,USD,0,13.04
9126,VANGUARDJAPAN-U,USD,0,3.373
9140,VANGUARDSP500-U,USD,100,2.98
9141,BMO ASIA IGB-U,USD,0,2.06
9146,ISHARESDAX-U,USD,0,
9155,ISHARESES50-U,USD,0,
9167,ICBCCSOPCHINA-U,USD,0,9.54
9169,VANGUARDCHINA-U,USD,1010800,1.27
9170,ISHARESKS200-U,USD,6500,12.54
9173,PP CN NEWECON-U,USD,0,1.02
9181,PREMIAASIATEC-U,USD,0,10.86
9186,CICCKRANECNET-U,USD,0,8.43
9199,CSOP CTPBBOND-U,USD,0,14.74
9803,PP BEDROCK-U,USD,0,0.0
9804,PREMIA VIET-U,USD,0,9.79
9805,VANGUARDASXJP-U,USD,100,3.11
9810,PREMIAEMASEAN-U,USD,0,10.3
9820,GX CN BIOTECH-U,USD,99750,8.48
9826,GX CN CLOUD-U,USD,82350,8.57
9834,ISHARESND100-U,USD,0,21.0
9836,ISHARES INDIA-U,USD,0,3.39
9846,ISHARESCSI300-U,USD,0,3.84
9847,ISHARESFS100-U,USD,0,
9900,GAIN PLUS HLDGS,HKD,488000,1.46
9909,POWERLONG CM,HKD,8579372,9.8
9911,NEWBORNTOWN,HKD,83022000,2.75
9928,TIMES NEIGHBOR,HKD,6875256,4.84
9966,ALPHAMAB-B,HKD,3014000,14.0
9988,BABA-SW,HKD,9516678,210.0
10066,SG-N225@EC2003A,HKD,20000,0.29
10073,SG-N225@EP2003B,HKD,0,0.01
10076,HT-BABA@RC2001A,HKD,80000,0.54
10078,HT-BABA@RP2001B,HKD,0,0.013
10082,BPEURUS@EC2003A,HKD,0,0.049
10084,BPEURUS@EP2003B,HKD,0,0.0
10085,BPUSYEN@EC2003A,HKD,0,0.103
10086,BPUSYEN@EP2003B,HKD,10000,0.039
10088,BPUSCNH@EC2003A,HKD,200000,0.135
10089,BPUSCNH@EP2003B,HKD,0,0.033
10090,BP-GOLD@EC2003A,HKD,50000,0.375
10091,BP-GOLD@EP2003B,HKD,40000,0.038
10094,JP-N225@EP2003A,HKD,0,0.011
10095,JP-N225@EC2003B,HKD,0,0.26
10096,JP-N225@EC2003C,HKD,0,0.39
10098,SG-N225@EC2003C,HKD,0,0.395
10099,SG-N225@EP2003D,HKD,0,0.011
10100,BP-GOLD@EC2003C,HKD,2060000,0.148
10101,BP-GOLD@EP2003D,HKD,10000,0.135
10102,BPUSCNH@EC2003C,HKD,120000,0.039
10103,BPUSCNH@EP2003D,HKD,0,0.221
10104,BP-OIL @EC2005A,HKD,0,0.0
10105,BP-OIL @EP2005B,HKD,0,0.0
10106,JP-N225@EC2006A,HKD,0,0.146
10107,JP-N225@EP2006B,HKD,60000,0.089
10108,SG-N225@EC2006A,HKD,0,0.185
10109,SG-N225@EC2006B,HKD,0,0.12
10110,SG-N225@EP2006C,HKD,110000,0.075
11001,JP-SGC @EC2004A,HKD,1104000,0.131
11006,GSFTA50@EC2003A,HKD,3512000,0.133
11009,GSGEELY@EC2002A,HKD,150000,0.36
11010,GSCNOOC@EC2012A,HKD,1460000,0.166
11011,MB-DFMG@EC2103A,HKD,1180000,0.104
11013,HTCEAIR@EC2006A,HKD,0,0.014
11014,VT-HKEX@EP2005B,HKD,0,0.04
11016,VT-GEG @EP2004B,HKD,3780000,0.042
11019,VT-SUNY@EP2003C,HKD,0,0.019
11021,VTMTUAN@EP2002B,HKD,0,0.01
11024,BI-HKEX@EC2005B,HKD,100000,0.265
11025,BI-HKEX@EP2003C,HKD,0,0.02
11030,BILENOV@EC2012A,HKD,80000,0.082
11031,BITENCT@EC2003D,HKD,1367840000,0.146
11034,UBMTUAN@EP2003A,HKD,0,0.01
11035,UB-AIA @EC2006A,HKD,930000,0.183
11036,UBLININ@EC2002A,HKD,7390000,0.028
11051,HT-HKEX@EC2002A,HKD,132155000,0.192
